feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.25519712493783525,-0.224976470696441,-0.093040885874343,-0.30633708275977023,-0.6508967271357465,-0.13915834613720837,-0.10846458336077254,-0.8526994715783829,-0.19303176393738491,0.09675638750273655,-0.9868376206375874,-0.22885294858323688,-0.3464497937249296,-0.9553238511210722,-0.029985373765863205,-0.41747758934731416,-1.2195584761774545,-0.17569270449210775,-0.4156221064929705,-0.9228875676646677,-0.2634374713774816,-0.3967638085562448,-0.6606613982483668,-0.2984065584006199,-0.16097414285069725,-0.9862576446801502,-0.037191176956985546,-0.23189903951289131,-1.219037928496491,-0.19232433358607542,-0.2519912995791739,-0.8710699624123874,-0.23513643988373154,-0.25267885172226473,-0.6202284349044328,-0.22749297649708317,0.027511715305470807,-0.9442245199659814,-0.07023743423781466,-0.021420316966922644,-1.2304566866376276,-0.20473939233791985,-0.08256513518555884,-0.9019979782223638,-0.18442181725235662,-0.10226203213474591,-0.6554039216968168,-0.13775081939289843,0.21298819157243198,-0.8517381641802398,-0.11573058807543352,0.12891781518045053,-0.9411782705348882,-0.20914802125062587,0.043184822701755124,-0.7330742028696787,-0.20596852248087685,0.0138974125057247,-0.5858224892662005,-0.1808428971845955,M
0.0,0.0,0.0,-0.2356656721580646,-0.2871263195495947,-0.08600747587253715,-0.2901444313242785,-0.6275551904910447,-0.14591862126313324,-0.12445919472863637,-0.7872383279166812,-0.21877173374533954,0.06601198690534775,-0.899510515130153,-0.27510119883512674,-0.2478645961231652,-1.003560351887828,-0.029979116960019696,-0.374655894269946,-1.1813816802579993,-0.1938919635905275,-0.4013950537841512,-0.8784108155481302,-0.28322875934825126,-0.39710892340492066,-0.6398670499021291,-0.31523945840286677,-0.08292061687921991,-0.995258107051779,-0.05084753331361618,-0.19799046154356056,-1.1796903568523192,-0.23034086317526054,-0.24225546897263794,-0.8021468901001695,-0.27030201789118274,-0.22930770446042678,-0.562940136512278,-0.25603042719567654,0.09034023193478671,-0.9148120493331194,-0.09801243591744468,0.008714174844061808,-1.1533772104233238,-0.2674746539493514,-0.07574339324848639,-0.8059774870977581,-0.23885955068933634,-0.08262189314559858,-0.5713019635980068,-0.17455897927216021,0.26316477618409345,-0.7816844497613116,-0.15553326670903025,0.18264234485448091,-0.9303112882736594,-0.2600989469493724,0.10702515764395241,-0.7458067272882807,-0.24043964825335598,0.10003209733041064,-0.6214883633316144,-0.19748831094228733,M
0.0,0.0,0.0,-0.2002108611366246,-0.2643028424801352,-0.09127228711623954,-0.26830076958388727,-0.5904988945288887,-0.15225936419017544,-0.16207556693230743,-0.7467078805162307,-0.219857447907013,-0.022786195222373937,-0.869392899316388,-0.2721462652358309,-0.17410183124390283,-1.0188466802642164,-0.03785036940991912,-0.32353949659466374,-1.1161400650473583,-0.20036235977326033,-0.3660393477360178,-0.8240461272305846,-0.3014117488494891,-0.36890943485125155,-0.6060527119548297,-0.34436809316324446,-0.02405555029764095,-0.9982250111729662,-0.05448079999971565,-0.17380218186092966,-1.079588883673532,-0.22509331726206075,-0.2383287807128534,-0.7250641300422175,-0.27367995387393496,-0.23939517998755205,-0.5054055203382259,-0.2675071136331366,0.12595673681105674,-0.8860267135520532,-0.09631762573310639,0.00706165318999961,-1.0114413116055123,-0.2607760819892242,-0.09005068293233742,-0.6891034342171913,-0.24318998390301685,-0.1082013777419777,-0.4922536822939498,-0.1889166031896244,0.2662500598570524,-0.7209745454801442,-0.14823657122376066,0.16391299680420254,-0.7530700160710208,-0.2588615364672992,0.0712077728674087,-0.5737991070677286,-0.2483954791346855,0.049709818185615214,-0.47927987123602833,-0.21039888293520773,M
0.0,0.0,0.0,-0.1914248722108987,-0.26409712736548485,-0.09454000256386162,-0.21603200227551728,-0.5737105851922724,-0.1547852742249374,-0.06104908670420785,-0.6890677751215502,-0.22073594984626577,0.11446981792462593,-0.7796537062856128,-0.2732940395812909,-0.1274430093245617,-1.0171949972026486,-0.028798930897515652,-0.31242940059722235,-1.0850993253116592,-0.18317207637203514,-0.3738919698766849,-0.8089671858661964,-0.29115477179273264,-0.38340956143053695,-0.60794839406094,-0.3447724398937346,0.017797545003063,-0.9988839939393741,-0.04374944620893032,-0.18773279592030356,-1.0470886635451129,-0.2044155485151285,-0.2663408439672208,-0.6996359308402763,-0.25744206940518183,-0.2739820768811572,-0.49192228016931644,-0.25883666582317877,0.14758190526338166,-0.8751899557331465,-0.08363502156286175,-0.011837402061000066,-0.9831318531137884,-0.23814104053216587,-0.11191353097296647,-0.6650054774196822,-0.22199496741163904,-0.12633625273722937,-0.4731249783166852,-0.17343796839039893,0.2544151729759427,-0.70634062337991,-0.13517353344930313,0.10050998124036217,-0.6973685665940893,-0.24337817430526704,0.02033486701214282,-0.5145966250364676,-0.23805660556404512,0.026797698000112773,-0.42962689236200513,-0.20644329012648416,M
0.0,0.0,0.0,-0.21578293677593047,-0.2911639036488248,-0.06380537669906125,-0.31407234277423673,-0.6481108767680543,-0.10139185377977321,-0.2833137863166831,-0.8861951742365275,-0.15294699577380144,-0.22319686636087963,-1.084954672545638,-0.18872311542959233,-0.20909018102994492,-1.020564980600987,0.00036968492266936046,-0.36089462368540093,-1.1592981789781611,-0.15050588732795186,-0.4086579392733786,-0.8619771621756787,-0.23505675184228303,-0.40910422395916357,-0.6449068657292146,-0.2642509296531402,-0.056088241457427926,-0.9981442236095891,-0.023711137573381513,-0.22158489011459978,-1.125852322314235,-0.1896176568594811,-0.29270974494732427,-0.7602573212905978,-0.22656797159123768,-0.28231949028879455,-0.5452879453417515,-0.20728965008973202,0.09662139174283851,-0.8966818546586148,-0.07275075155678241,-0.04237356976734393,-1.0706187867086554,-0.2310037618089529,-0.13966135945728217,-0.7328204052064854,-0.20445722216756,-0.14122714220950167,-0.5262971183901984,-0.14021595522021776,0.2380772296114585,-0.7460809670833753,-0.12995782846904977,0.10876548463487158,-0.8159739954078246,-0.2313597420002019,0.011576644943139076,-0.6478375021556646,-0.21848357373081873,-0.0010006066145088156,-0.550575459659137,-0.17755880421622122,M
0.0,0.0,0.0,-0.22231660949576118,-0.1983891579742666,-0.09262886352737884,-0.27024985848733896,-0.5459569863617155,-0.1421362906545558,-0.13605397745885942,-0.714889564723012,-0.19245010874003105,0.012127902939636778,-0.8622123842903281,-0.2298403540341904,-0.2063330379461257,-0.9967456020146414,-0.034709375448744605,-0.3816792551878995,-1.0941762743662744,-0.17767045118779543,-0.4273012986961137,-0.8240791156258661,-0.2677972975313174,-0.42790386387395274,-0.6034778831891705,-0.3052778496304681,-0.046222862120320354,-0.9980041273798671,-0.043025675475879537,-0.2354051235884747,-1.0763652960412795,-0.18372889785668792,-0.30219853789171963,-0.7343732540013126,-0.21889247456782177,-0.30245129090420453,-0.5098659520577555,-0.20803123723727285,0.10105230115342757,-0.8970588657549252,-0.07616132952920178,-0.046855617934398956,-1.042833978573531,-0.2245212036890814,-0.12479711180114238,-0.7233985834641488,-0.20737446614436733,-0.13258380085704347,-0.5018252624424175,-0.15744172686973193,0.2353681961986941,-0.7423188805389046,-0.11809809594956161,0.08886052380984595,-0.77450808699564,-0.24135496289220051,0.02003859816257142,-0.5784490972184082,-0.2401078681759229,0.022045152680244984,-0.4640290809643988,-0.2055493205478584,M
0.0,0.0,0.0,-0.22880301544270806,-0.19649809947813693,-0.0854870838656579,-0.2547975726425498,-0.6043033223589466,-0.12981008944157613,-0.06447712946778193,-0.8010671121414414,-0.17709710437554993,0.10614085084708416,-0.9670627660764088,-0.21657533750344374,-0.29678177760057817,-0.9642634575957997,-0.03862545701665893,-0.43214941807194895,-1.1150300058360756,-0.18520012356789745,-0.4634549275425764,-0.8347878064088265,-0.2818897588588113,-0.46608443394897187,-0.5801763025938185,-0.3235088536845754,-0.13102156351641134,-0.9903073858189002,-0.046093725020342466,-0.29189804164088146,-1.1460044726073957,-0.20233411601908863,-0.33684850333735933,-0.7858203127852353,-0.24749818587111097,-0.32875479472092983,-0.5071323017549073,-0.24162348001212433,0.049311663878216005,-0.9376627497982605,-0.07739560479327008,-0.06866738804875701,-1.1772460565912604,-0.23282525331487886,-0.12992027577793946,-0.8420490567891528,-0.23482692011913953,-0.12679848604714286,-0.5738245634916758,-0.19968172557264946,0.23058094304329887,-0.8395154386129016,-0.11572086043362988,0.10065838421226074,-0.8635454286213361,-0.2514316188148378,0.06285901558409818,-0.6202969654600557,-0.271302795731461,0.09344479256536929,-0.46674081171484005,-0.2544559507164848,M
0.0,0.0,0.0,-0.23515301447233097,-0.1998202571355271,-0.10576666873112746,-0.28632024892537206,-0.5742168733418984,-0.16696608997529527,-0.09192595649448733,-0.7926070414395378,-0.2321977643812875,0.08786139423022049,-0.9886445025548997,-0.28506822526406245,-0.3730806780404425,-0.9214603726004957,-0.049046337991194976,-0.4800373481819369,-1.0892906191457274,-0.2090959668246295,-0.46468824429196837,-0.7833508519345975,-0.3168984794455383,-0.4422011089920368,-0.5189586961196646,-0.3683234149480279,-0.20289751497076053,-0.9774451362828681,-0.05859696217087689,-0.3413922190729431,-1.1624805236258036,-0.2373595556918552,-0.3410067549929893,-0.7755512030739676,-0.294715807446473,-0.3231175452510648,-0.47998711296511,-0.2946295445985838,-0.010627133830076114,-0.9486892633390142,-0.09488915689735185,-0.11706377125212795,-1.2379352225181308,-0.25533046782204083,-0.15478873522710146,-0.9107100361995426,-0.2607883382038508,-0.1560426511420876,-0.6555850149926573,-0.23096426529325195,0.17828141679457898,-0.8598467388404876,-0.1425448812872993,0.06027243766383122,-0.8857720397345318,-0.26707675598509156,0.015298728351306922,-0.6443716165371546,-0.2883436350701385,0.022782372440165552,-0.4884953870910354,-0.28080387978762444,M
0.0,0.0,0.0,-0.23670173626741803,-0.20354146925848693,-0.09311047312827254,-0.29015693999275677,-0.585468001231261,-0.13597309610006234,-0.13878476469571877,-0.8195293587810202,-0.1866139379983022,0.01100913272191187,-1.0285643456053999,-0.2204700666193845,-0.3682146939969496,-0.924416986827826,-0.01485278506870294,-0.4917958917320981,-1.0970204133972654,-0.1512910287133778,-0.4753083981247006,-0.8070243891890184,-0.23341231352369385,-0.44535044021824327,-0.5506175518801032,-0.26763514173733727,-0.20959677555797598,-0.9775733064815844,-0.02048468038222073,-0.35053067254469894,-1.1690976529454737,-0.18066139965802244,-0.34322968542744753,-0.8069821771258284,-0.22490166041104936,-0.31251346854697587,-0.530121187130621,-0.2172528487261364,-0.031082810234618702,-0.9487319851326004,-0.05330654262953773,-0.13873107888380928,-1.2267984269994427,-0.2051870333250907,-0.1678955066627814,-0.9073811613526144,-0.20616846379425907,-0.15736203873346064,-0.6380905790927371,-0.17083464736549026,0.15944856118577358,-0.8625842467226712,-0.0968064544345221,0.0764451965298459,-0.9250787813218658,-0.21907975990726966,0.046965594789136075,-0.746780409153459,-0.2479051986133503,0.05215682865419818,-0.6264598808229128,-0.2432932651138035,M
0.0,0.0,0.0,-0.24848816987478503,-0.16510191327287108,-0.10576023778350224,-0.3386444199737669,-0.5746625392551001,-0.16602876549619858,-0.1486258117189731,-0.826860520821158,-0.23302839901954353,0.02654263644816157,-1.0258009138714026,-0.2881058917707843,-0.4094912689453843,-0.9183112920115595,-0.042546234824005796,-0.5335049535398836,-1.1205492316334467,-0.20364853204784594,-0.5180022916397552,-0.8032969342412816,-0.30975815708918497,-0.474728957309899,-0.5305078105315519,-0.35825940371802206,-0.24345037914264162,-0.968311540933611,-0.055719588925974894,-0.3961019145219528,-1.1989611670897296,-0.23260317432936425,-0.3842427227995936,-0.8021116899718886,-0.2867156098637418,-0.3431725872612682,-0.5018956634933139,-0.2797022026046004,-0.048068303634868116,-0.9407114609671784,-0.09636264648373428,-0.17301091301476873,-1.253418072317194,-0.2563714395560163,-0.20223478050219665,-0.8824012912952155,-0.24512700175573182,-0.187835656548553,-0.6047112241744875,-0.19764713801187878,0.15490599806764033,-0.8656418741436058,-0.14833132314053324,0.02817101905234326,-0.94300900256038,-0.26293759803486233,-0.023916259214432897,-0.6895982062258108,-0.26171006464051955,-0.015119403243112386,-0.5208251086797027,-0.2345126108887518,M
0.0,0.0,0.0,-0.25315706325324944,-0.13791728404444323,-0.08441386719160761,-0.3418706682244563,-0.549405934342052,-0.12171628188937648,-0.18284551932721474,-0.8158534621556621,-0.16555460625156063,-0.04307369879868714,-1.023076739512134,-0.19836591742307752,-0.3906035123391776,-0.919270036562775,-0.020202265888174975,-0.5203223933627908,-1.0764399360217247,-0.1612670244157161,-0.502084454376144,-0.7774791297191131,-0.253658082835997,-0.46353045747935007,-0.5340172455495443,-0.294203788606364,-0.21741096520656997,-0.975617944565896,-0.03003495378661073,-0.36640099845408014,-1.1116096818872057,-0.18537954565599446,-0.36065672640569174,-0.7418311341713612,-0.23254328450353254,-0.33748286285091755,-0.4779319898764005,-0.22516618690568155,-0.028136737791938333,-0.9504113059752071,-0.0651646383095858,-0.16304478471811948,-1.1803709781848406,-0.2130154509411447,-0.1877054429768417,-0.8260053597045528,-0.21174842437160352,-0.18136214680346188,-0.5638181610522122,-0.17439072898698446,0.16530042923924287,-0.8752031925532892,-0.10817924211641358,0.05767557132799489,-0.8836839254402185,-0.23181414623570495,0.02323902756932337,-0.6418883578440011,-0.2492074840206485,0.026753464038893386,-0.49531666526772505,-0.2318502573663058,M
0.0,0.0,0.0,-0.24855802272058447,-0.14475518651420632,-0.08660874644139196,-0.3526992568401424,-0.529360748917472,-0.12808536367912232,-0.2324282276067459,-0.7866578460558158,-0.17574471238207245,-0.10968971933309213,-1.0052987364454962,-0.20996141074439081,-0.40160967847975165,-0.9056506822753971,-0.030301412061403663,-0.5317196098088145,-1.0383238916466153,-0.1753132378127319,-0.5227834237756388,-0.7363475184258791,-0.2669542873479219,-0.4966250583264046,-0.48882522764811864,-0.30675832465565944,-0.2400986262522515,-0.9700094166326083,-0.03787322690039209,-0.3898539693043793,-1.108925964121776,-0.19579525394895594,-0.38272528300054237,-0.7488570761500011,-0.2369283645677398,-0.3479416992135026,-0.4911097926228811,-0.22763322518806337,-0.05247469587138246,-0.9524005952016947,-0.07137592117293377,-0.1766635596816871,-1.1806798300643624,-0.223834260631676,-0.2016596558014174,-0.8500414981980234,-0.22240859573706112,-0.18443623582274438,-0.598695517761767,-0.185607271317596,0.14736229776874105,-0.8839537935088068,-0.11358351408620875,0.06103071838335659,-0.9120230389052554,-0.24448551018456258,0.02312050328688406,-0.6994286506986893,-0.2715622710293319,0.023368340129204742,-0.5635018591104869,-0.26199282947155855,M
0.0,0.0,0.0,-0.2625459107919419,-0.09694999970609619,-0.10569899052888966,-0.39441720346583725,-0.49463193664498445,-0.16363186617008488,-0.3033543877521389,-0.8017777913546954,-0.2168076512186601,-0.1871634038963312,-1.0428782123661138,-0.2630594762115003,-0.4260084590717519,-0.8990864246526447,-0.09744456937681444,-0.5759535633316418,-0.9988821373497939,-0.2624863385518551,-0.5802433373750662,-0.7056286478100122,-0.3639969313697737,-0.5489530174545175,-0.445047999931438,-0.40668715909373593,-0.24278541499953327,-0.9644118253554689,-0.1047142462993318,-0.44136947028749574,-1.0780200019938568,-0.28040597533912404,-0.4352433508900716,-0.7040813297851793,-0.3252474860244989,-0.3672520149607479,-0.4099876480944756,-0.3106417334901413,-0.02982405554597395,-0.9583928043357317,-0.1357904174820717,-0.2078962361794193,-1.1458450819050208,-0.303373276213783,-0.23476240970175546,-0.7843368896936549,-0.30090482762992665,-0.20313104982528657,-0.4938074174273824,-0.2575989763045253,0.19428721305892313,-0.9029723901787641,-0.17437644944905362,0.06680019299699953,-0.8671296209254711,-0.3171144436740365,0.03610598233934451,-0.6137090450748175,-0.33290213897520315,0.05301538717338434,-0.449708700063437,-0.3103690129261567,M
0.0,0.0,0.0,-0.2515313475096675,-0.07429501669593667,-0.11509804660481796,-0.36135789162827586,-0.4214864515511228,-0.17727048071953488,-0.24664303928116382,-0.642343364781884,-0.23703854210657913,-0.09530283362101925,-0.8144255724251404,-0.2894490263113798,-0.3790866969388665,-0.9058319068406393,-0.09035969446035337,-0.6107312449325344,-0.8705177168790663,-0.2562110613103713,-0.5939433051074644,-0.5612482619337332,-0.36099945181448706,-0.5300806812329432,-0.3121825167410327,-0.4076987111961403,-0.22379346746029716,-0.9695423490650333,-0.09951943172845176,-0.45569240866014804,-0.945173556591936,-0.2752990856278241,-0.456954640257153,-0.5602109606562768,-0.3265835229660217,-0.4031955800265651,-0.27819740148931377,-0.3192606977128371,-0.047792695894657684,-0.9249235977948649,-0.13395670332326493,-0.26080067016750846,-0.9816730112263984,-0.323853176494814,-0.2836399883846565,-0.6117564755119423,-0.33378336987080914,-0.24312916822453506,-0.34506906867788795,-0.29419083130953705,0.11900877604106726,-0.8130056429987924,-0.17723261377162475,-0.05360454231632217,-0.7203179974958248,-0.34586724185317985,-0.07793115224247583,-0.44233371521291537,-0.3709438899121039,-0.02737582400414204,-0.27041868024800786,-0.3496577330734196,M
0.0,0.0,0.0,0.34667618774745035,-0.04468818497946597,-0.3749049987227336,0.5116308987876826,-0.10664902036971974,-0.6785582679124837,0.43816305967845043,0.03617360796967589,-0.9578639970882913,0.25002881163382445,0.2701922320091955,-1.2522996384194998,0.2464354406290941,-0.7976384013292558,-0.6039335585566626,0.003657243826561943,-0.49045630866951345,-1.0302249321900787,-0.046997502354699947,0.12871962922794858,-1.3097107347438668,-0.01610524714604479,0.6214495704567432,-1.4522189468687536,-0.2029531925181521,-0.7834790262060513,-0.5873419933411093,-0.45556360566910287,-0.5549198791349137,-1.000933995613257,-0.44160844365231755,0.18093101305300213,-1.1178862569083527,-0.35404420262450353,0.7581302122386083,-1.145887367311921,-0.579212992307718,-0.6568633017573056,-0.6056261133670983,-0.8113152817560895,-0.4581972350481435,-1.0348539875065497,-0.7903251131657437,0.34714608780289663,-1.0093864240675325,-0.6766401866052546,0.9008418877889068,-0.9038387600658028,-0.8685733681868436,-0.43103479278756784,-0.6485738014357045,-1.1125506047926315,-0.25429059822476396,-0.9339612428160466,-1.1114875571241203,0.3527171173051816,-0.8745387523487914,-1.0306002750207264,0.7826171929199297,-0.7791065341800807,M
0.0,0.0,0.0,0.4815512280286474,0.18450966084095177,-0.36813956032164724,0.7048643566076609,0.5859485915687515,-0.7861695759893772,0.6046713257151896,1.0427493337340497,-1.2102182515046676,0.43981439740233236,1.304934881106546,-1.6778209753248963,0.26970793934564086,-0.061288238737601634,-0.8746673622017703,0.10129792951226917,0.6518414154220404,-1.4339960639495608,0.07381757046081198,1.5373890697280426,-1.8174863832796675,0.1267534819606264,2.153757689735476,-2.0418617365021055,-0.32876304679745233,-0.06647218089213282,-0.9420702246796148,-0.5666549090487647,0.37787785057046575,-1.4693154012225291,-0.5369622301581232,1.4033599901206877,-1.6268759204420522,-0.4485333424469931,2.1727335247073016,-1.712975187433129,-0.8542421934117286,0.005715369801191959,-1.0264312103375277,-1.1142553621051932,0.3648620775599243,-1.5736442341404768,-1.0635473264753592,1.527541681800757,-1.5166340089801575,-0.9242342415964596,2.334094970856917,-1.4023421689871147,-1.2566243661690246,0.2213539095652166,-1.1320798883818834,-1.5407249974673067,0.6824767056922812,-1.503968456879164,-1.470253865577378,1.5434845112005804,-1.4036249108779075,-1.3395756390901865,2.1722685255164733,-1.2952151424755352,M
0.0,0.0,0.0,0.30809078770886034,-0.020435048895442225,-0.2536771747686831,0.5520227202986826,-0.06070758381614722,-0.5032272719133852,0.6262355161199207,-0.1191683021265162,-0.7659192941355554,0.7387134432127104,-0.1941810024475438,-1.0508467872443341,0.32390218479819427,-0.9411396851049683,-0.41051695747735983,0.21209351356305373,-0.5645833680957645,-0.7861080576032303,0.19061873438740282,0.08858269076149722,-1.062810418056928,0.2574406018709586,0.5988984705043882,-1.2070835482259175,-0.10637692664387176,-0.8900091198586397,-0.4433595787239222,-0.18158741954708116,-0.394507949932597,-0.8097673803348919,-0.1534730327070034,0.4181207813995416,-0.9449448721329239,-0.05721573501019609,1.0542151750679374,-0.9895329973678938,-0.4610261230098405,-0.716674400194055,-0.5009691247699848,-0.5313685892790941,-0.2987355806916448,-0.8958705673051285,-0.4885888013778159,0.5749952278496219,-0.8762863722406725,-0.37744319929582215,1.2169466110628824,-0.776958922434516,-0.7324350299140893,-0.437774849832496,-0.5765009168930539,-0.805348253866015,-0.013483376577435075,-0.8547440852011858,-0.7373589188504643,0.6313568337146833,-0.8040441327844188,-0.6332772595770079,1.1197862364706122,-0.7051234133088251,M
0.0,0.0,0.0,-0.3043539112684393,-0.07820719130987784,-0.11149220680955801,-0.46524311568091803,-0.42639097938363874,-0.16678347085485223,-0.40827376570437146,-0.6750084095603771,-0.221995732839663,-0.2719554049914239,-0.8757655069100542,-0.26024683167608953,-0.4753440537584689,-0.887360618415441,-0.04067984153637105,-0.5656134476973226,-1.0667313083644265,-0.19187929240675955,-0.5495575049257354,-0.7659539382572123,-0.28409882879857257,-0.5137891323554921,-0.502050562435285,-0.32420931672543535,-0.2872628175820709,-0.9568694034256827,-0.043370709270057616,-0.39780226373384336,-1.1557791590827626,-0.2067174486732842,-0.39600755306959345,-0.7907102119511318,-0.255622518516633,-0.35440579715492654,-0.5117867845118971,-0.2471253648306669,-0.07627131697325325,-0.9404431928569177,-0.07306630041554744,-0.19565433039032867,-1.2043732173007928,-0.24318247914160646,-0.21040804383605552,-0.8604307054579606,-0.24428423310527028,-0.16681223076017745,-0.5827437740771145,-0.20272200597982626,0.14766652832161603,-0.8515416134634964,-0.1115670542758558,0.03292348412939157,-0.8811473441603583,-0.2653699367156608,0.013241700245975613,-0.6388083293145757,-0.2904700701626472,0.048635807725748895,-0.4585537934043138,-0.2718979422995421,M
0.0,0.0,0.0,-0.21230092137236328,-0.21056077818867933,-0.0953548571985516,-0.26157199994535973,-0.613472308890244,-0.13783756079642626,-0.09536107752222632,-0.851296181019967,-0.1833702721728165,0.11493517368089083,-1.0062858747207062,-0.21526333900531158,-0.30526429146756723,-0.9665035382563767,-0.0111161802367834,-0.43548107800905583,-1.1779359643895362,-0.16592571583166218,-0.4371149299862824,-0.8999490291011673,-0.2698354475410362,-0.40908948188366956,-0.6466078418592388,-0.3194838186115304,-0.14357885227529987,-0.9895059762097619,-0.016218391550144727,-0.26446888570779314,-1.2465676559353462,-0.1861938763036792,-0.30155460825914426,-0.9099863419279071,-0.24551303944644282,-0.2910343310098429,-0.6416175597933554,-0.24454744839117068,0.03747815929383666,-0.94643972187813,-0.047952680732315726,-0.06097977558263282,-1.2577648640461117,-0.21206649585516354,-0.12644915360751122,-0.9555834679522784,-0.2251995776021821,-0.1198235182761745,-0.7071893256753016,-0.1950654388223088,0.21717575437360573,-0.8407202059774513,-0.0901660297646739,0.04770478456597598,-0.8693500727201738,-0.22709694319541768,0.007919145267547629,-0.6179899854223307,-0.26295765208590566,0.06114401651464474,-0.44126043716694535,-0.2602568345658923,M
0.0,0.0,0.0,-0.21518030876094346,-0.2294348357942178,-0.0887304263904542,-0.23109018103659637,-0.6335267362439574,-0.13255829210013498,-0.040238183305058815,-0.8201144206880632,-0.1778119636792365,0.15595041432393492,-0.9532513462952144,-0.2123521280595663,-0.24509236160236114,-0.9885786621344492,-0.03605443264106655,-0.378898444017876,-1.1762515702202079,-0.18128221088741012,-0.4319242139307632,-0.9085353143300994,-0.282573239064662,-0.4524682201566035,-0.6742673819613407,-0.331215790242809,-0.0850379342219758,-0.995438262927741,-0.0432575362527794,-0.23871247188990963,-1.2006386183472368,-0.19357655457671802,-0.30305606265643276,-0.8684593643756905,-0.24321159541549212,-0.31767981554641084,-0.6092009531402719,-0.24283108683149182,0.08737344018467771,-0.9260383746157095,-0.07373784727908848,-0.03265306782998797,-1.2153880240156743,-0.21518381379566984,-0.11197536199794784,-0.9107027875831455,-0.2141408957344569,-0.12530570912811556,-0.6609428341901789,-0.18199227919952948,0.25784589556371945,-0.8068945587820319,-0.11320012467716059,0.09498249660333669,-0.8533429633732438,-0.2318101299608107,0.036833959568643736,-0.6169851799412092,-0.2454870445546434,0.060942043657341516,-0.4511892384435512,-0.2293679120748639,M
0.0,0.0,0.0,-0.23629932220506975,-0.24192507341103855,-0.11320864920863714,-0.24541989476175083,-0.6606180751953501,-0.16543896514398232,-0.03375300117188235,-0.8512899857749474,-0.21647137665481136,0.19820057356174578,-0.9608013159913454,-0.2557560753402031,-0.24100351289196903,-0.9926614960153824,-0.050117786231911585,-0.3463055450290283,-1.2224516099128553,-0.20161654098596934,-0.3969885120563844,-0.9358611985151442,-0.30217217499447724,-0.40898461247555845,-0.6837948930217285,-0.3520497555092023,-0.06368105177948806,-0.9966905182422411,-0.05052459292533726,-0.18915590662716164,-1.2606508130203433,-0.22346836141789705,-0.2641176784588389,-0.9157088582739846,-0.283866005570916,-0.27502775617773345,-0.6430606831064324,-0.28679482927074934,0.11817466176378108,-0.9276941150328591,-0.07594845342956355,0.025953246682244867,-1.2689043445722388,-0.23970792874183303,-0.0744519691912049,-0.9508513540281411,-0.25130443274864867,-0.09063959613533794,-0.7084916305667619,-0.22646437439482958,0.2814917825674154,-0.8032808846497911,-0.11251359129181442,0.1016103682306314,-0.865630425308329,-0.25282757167895503,0.03329018772604142,-0.5940846889378987,-0.28442701438502516,0.06839322460521896,-0.4079433198740146,-0.2822974964647035,M
0.0,0.0,0.0,-0.2032230414889058,-0.21694396680547043,-0.0961427513554473,-0.2021946364617458,-0.6192154059144851,-0.13983771456019944,-0.000637515503574435,-0.8191897055176196,-0.18252473995227972,0.23058840151022553,-0.9159612968605975,-0.21162244008660142,-0.18222327517685422,-1.0159362137885848,-0.03631579816408121,-0.27227550373094483,-1.2247679575099744,-0.18395617949676618,-0.3208038756531229,-0.9395819914890645,-0.2759305334640241,-0.33844930366493814,-0.6937976894455792,-0.31834234556450974,-0.015240332579825636,-0.9990137907876607,-0.041703454040694116,-0.12134012276226877,-1.2464491089411969,-0.21019453331164017,-0.19431005731244352,-0.8868574627135181,-0.25828628304205065,-0.21243256739387234,-0.611273599414068,-0.249357146551192,0.15623924561585983,-0.9038763426256581,-0.07112537365879287,0.07268717238041557,-1.2128742298045587,-0.2449756862694441,-0.026921320771145923,-0.8811853463892586,-0.24733076049711153,-0.049391703459881454,-0.6243459012154168,-0.20791470180206942,0.3118385853965262,-0.7475568099889467,-0.10875667191690794,0.15104294589153325,-0.8209939840667743,-0.2616769157157674,0.07627309163221505,-0.5445310411624835,-0.2894664717196293,0.10017654843044123,-0.34728059474312584,-0.27678966434542635,M
